REFERANS_YIL;BULTEN_NO;KAPSAMICI_KAPSAMDISI;BT_BILG_MASAUSTU;BT_BILG_DIZUSTU;BT_TABLET;BT_TEL_CEP;BT_DIGER_CIHAZ;HANE_INTERNET_ERISIM_DURUMU;hane_aylik_gelir_grp_5;HHB;IBBS_1;HANE_FAKTOR
2023;22022;1;2;2;2;1;2;1;1;1;TR7;1594.404265
2023;22025;1;2;2;2;1;2;1;1;2;TR7;1303.52916
2023;22029;1;2;1;1;1;2;1;1;2;TR7;1187.525196
2023;22032;1;2;2;2;1;2;1;2;2;TR7;1629.41145
2023;22033;1;2;2;2;1;2;1;2;2;TR7;1629.41145
2023;22034;1;2;2;2;1;2;1;5;4;TR7;2326.256067
2023;22035;1;2;2;2;1;2;1;4;6;TR7;1991.48081
2023;22037;1;2;2;2;1;2;1;3;8;TR7;2710.525318
2023;22038;1;2;2;2;1;2;1;3;4;TR7;2137.673053
2023;22039;1;2;2;2;1;2;1;1;2;TR7;1479.488803
2023;22043;1;2;2;2;1;2;1;1;2;TR7;1431.40653
2023;22044;1;2;2;2;1;1;1;5;7;TR7;2762.117295
2023;22047;1;2;2;2;1;2;1;3;4;TR7;1152.524317
2023;22048;1;2;2;2;1;2;1;3;6;TR7;3249.594366
2023;22051;1;2;2;2;1;2;1;1;2;TR7;1492.612236
2023;22052;1;2;2;2;1;2;2;1;2;TR7;1624.431618
2023;22053;1;2;2;2;1;2;1;1;3;TR7;2032.957299
2023;22055;1;2;2;2;1;2;1;1;2;TR7;1484.406495
2023;22056;1;2;1;2;1;2;1;3;3;TR7;1791.35474
2023;22057;1;2;2;2;1;2;1;3;2;TR7;1629.41145
2023;22059;1;2;2;2;1;2;2;2;2;TR7;1479.488803
2023;22061;1;1;2;2;1;2;1;5;5;TR7;1659.401399
2023;22063;1;2;2;2;1;2;2;1;2;TR7;1443.939216
2023;22064;1;2;2;2;1;2;2;1;2;TR7;1703.082352
2023;22065;1;2;2;2;1;2;1;2;5;TR7;2260.569361
2023;22066;1;2;2;2;1;2;1;3;4;TR7;1354.20621
2023;22067;1;2;2;2;1;2;2;1;1;TR7;1553.214103
2023;22069;1;2;2;1;1;2;1;4;6;TR7;2838.111581
2023;22071;1;2;2;1;1;2;1;3;6;TR7;2305.243948
2023;22072;1;2;2;2;1;2;1;2;2;TR7;1515.554358
2023;22073;1;2;2;2;1;2;1;1;2;TR7;1520.78402
2023;22074;1;2;2;2;1;2;1;1;2;TR7;1380.856216
2023;22075;1;2;2;2;1;2;1;3;4;TR7;2306.741635
2023;22076;1;2;2;2;1;2;1;1;4;TR7;1354.142645
2023;22081;1;2;1;2;1;1;1;4;3;TR7;1627.020029
2023;22084;1;2;2;2;1;2;1;1;2;TR7;1183.591042
2023;22085;1;2;1;2;1;2;1;2;4;TR7;1711.266038
2023;22089;1;2;2;2;1;2;1;1;1;TR7;1594.404265
2023;22091;1;2;2;2;1;1;1;2;1;TR7;1656.519947
2023;22092;1;2;1;2;1;2;1;3;4;TR7;1606.819322
2023;22093;1;2;2;2;1;2;2;1;2;TR7;1507.695754
2023;22094;1;2;2;2;1;2;2;1;1;TR7;1594.404265
2023;22096;1;2;2;2;1;2;2;1;2;TR7;1299.545295
2023;22097;1;2;2;2;1;2;1;4;3;TR7;1864.332958
2023;22098;1;2;2;2;1;2;1;4;6;TR7;2017.71707
2023;22099;1;2;2;2;1;2;2;1;2;TR7;1183.591042
2023;22112;1;2;2;1;1;2;1;2;3;TR7;1531.224293
2023;22113;1;2;2;1;1;2;1;5;3;TR7;1622.321732
2023;22115;1;1;2;2;1;2;1;5;6;TR7;1279.808785
2023;22116;1;2;2;2;1;2;1;2;1;TR7;1656.519947
2023;22117;1;2;1;2;1;1;1;4;4;TR7;1971.201123
2023;22118;1;2;2;2;1;2;1;3;4;TR7;1684.269839
2023;22119;1;2;2;1;1;2;1;1;3;TR7;1230.337452
2023;22122;1;1;1;1;1;1;1;5;4;TR7;1754.938012
2023;22123;1;2;2;2;1;2;1;3;1;TR7;1810.299049
2023;22124;1;2;2;2;1;2;2;1;1;TR7;1552.083822
2023;22125;1;1;2;2;1;1;1;1;1;TR7;1860.260508
2023;22127;1;2;2;2;1;2;1;1;5;TR7;1488.046213
2023;22128;1;1;2;2;1;2;1;1;2;TR7;973.9742195
2023;22129;1;2;2;2;1;2;2;1;1;TR7;1594.404265
2023;22131;1;2;2;2;1;2;1;1;4;TR7;1780.533581
2023;22132;1;2;2;2;1;2;1;3;10;TR7;2469.233978
2023;22133;1;2;1;2;1;2;1;1;2;TR7;1457.607241
2023;22134;1;2;2;2;1;2;1;2;2;TR7;1731.514399
2023;22135;1;2;2;2;1;2;1;1;2;TR7;1443.939216
2023;22136;1;2;2;2;1;2;1;1;2;TR7;1675.217505
2023;22137;1;2;2;2;1;2;1;1;3;TR7;893.9854989
2023;22138;1;2;2;2;1;2;1;1;2;TR7;1443.939216
2023;22143;1;2;2;2;1;2;1;3;2;TR7;1380.856216
2023;22147;1;2;1;1;1;2;1;1;3;TR7;1809.340718
2023;22151;1;2;2;2;1;2;1;2;1;TR7;2325.325635
2023;22152;1;2;2;2;1;1;1;3;3;TR7;1929.803429
2023;22153;1;2;2;2;1;2;1;2;2;TR7;1879.919698
2023;22156;1;2;2;2;1;2;1;2;4;TR7;1641.409463
2023;22157;1;2;2;2;1;2;1;4;1;TR7;1993.005332
2023;22158;1;2;2;2;1;2;1;1;3;TR7;1794.825372
2023;22161;1;2;2;2;1;2;1;1;3;TR7;1703.28478
2023;22163;1;2;2;2;1;2;1;1;4;TR7;985.4889432
2023;22164;1;2;2;2;1;2;1;1;3;TR7;2140.461734
2023;22165;1;2;2;2;1;2;1;3;2;TR7;1335.965845
2023;22167;1;2;2;2;1;2;1;2;3;TR7;927.0927271
2023;22168;1;2;2;2;1;2;1;3;1;TR7;1746.0943
2023;22169;1;2;2;2;1;2;1;1;2;TR7;1696.157724
2023;22174;1;2;2;2;1;2;1;1;2;TR7;1299.046593
2023;22175;1;2;2;2;1;2;1;1;2;TR7;1299.545295
2023;22176;1;2;2;2;1;2;1;1;2;TR7;1303.52916
2023;22179;1;2;2;2;1;2;1;2;2;TR7;1299.545295
2023;22181;1;2;2;2;1;2;1;1;2;TR7;1299.545295
2023;22182;1;2;2;2;1;1;1;2;4;TR7;1381.011837
2023;22191;1;2;2;2;1;2;1;2;2;TR7;1484.624678
2023;22192;1;2;2;2;1;2;1;5;5;TR7;1083.685518
2023;22193;1;2;1;2;1;1;1;5;3;TR7;1316.812519
2023;22195;1;2;2;2;1;1;1;4;2;TR7;717.0222665
2023;22198;1;2;2;2;1;1;1;4;3;TR7;1700.490021
2023;22201;1;2;2;2;1;2;1;1;3;TR7;1651.130868
2023;22202;1;2;2;2;1;2;1;1;4;TR7;1182.013605
2023;22203;1;2;1;2;1;2;1;5;3;TR7;1047.589493
2023;22205;1;2;1;2;1;2;1;4;4;TR7;1607.182087
2023;22206;1;2;1;2;1;2;1;1;2;TR7;1431.40653
2023;22207;1;2;2;2;1;2;1;1;1;TR7;1594.404265
2023;22208;1;1;1;2;1;1;1;4;3;TR7;1368.721547
2023;22209;1;2;2;2;1;2;1;2;4;TR7;970.0163097
2023;22211;1;2;2;2;1;2;1;1;2;TR7;1565.561457
2023;22214;1;2;2;2;1;2;2;2;2;TR7;1420.309251
2023;22215;1;2;2;2;1;2;1;3;1;TR7;2232.31261
2023;22221;1;2;2;2;1;2;1;1;1;TR7;2067.784429
2023;22223;1;2;2;2;1;2;1;4;3;TR7;1700.490021
2023;22224;1;2;2;2;1;2;1;1;5;TR7;3046.083941
2023;22226;1;2;2;2;1;2;1;4;1;TR7;2126.012009
2023;22227;1;2;2;2;1;2;2;1;2;TR7;1352.675477
2023;22231;1;2;2;2;1;2;1;1;2;TR7;1319.47244
2023;22232;1;2;2;2;1;2;2;3;2;TR7;1448.365733
2023;22233;1;2;2;2;1;2;1;1;2;TR7;1448.365733
2023;22234;1;2;2;2;1;2;1;1;2;TR7;1319.47244
2023;22238;1;1;2;2;1;2;1;3;4;TR7;1539.841952
2023;22239;1;2;2;1;1;2;1;3;5;TR7;1864.248527
2023;22242;1;2;2;2;1;2;1;5;2;TR7;1303.52916
2023;22244;1;2;2;2;1;2;1;1;2;TR7;565.0662361
2023;22245;1;2;2;2;1;2;1;3;3;TR7;1647.697357
2023;22246;1;1;2;2;1;2;1;1;1;TR7;1809.311375
2023;22248;1;1;1;1;1;2;1;1;3;TR7;1487.928768
2023;22249;1;2;2;2;1;2;1;2;4;TR7;1368.863784
2023;22251;1;2;1;2;1;2;1;3;4;TR8;1325.304979
2023;22252;1;2;2;2;1;1;1;2;2;TR8;1585.6555
2023;22253;1;2;2;2;1;2;2;1;3;TR8;1171.613938
2023;22254;1;2;2;2;1;2;1;1;2;TR8;1134.549479
2023;22255;1;2;1;2;1;1;1;3;2;TR8;1339.266893
2023;22256;1;2;1;2;1;2;1;3;4;TR8;1548.783346
2023;22258;1;2;2;2;1;2;1;3;2;TR8;1245.823479
2023;22259;1;2;2;2;1;2;2;2;1;TR8;1441.662146
2023;22261;1;2;1;2;1;1;1;5;5;TR8;743.9840623
2023;22262;1;2;2;2;1;2;1;5;4;TR8;1623.68914
2023;22263;1;2;2;2;1;1;1;3;5;TR8;916.0639282
2023;22264;1;2;2;2;1;1;1;3;2;TR8;1245.823479
2023;22265;1;2;2;2;1;1;1;2;2;TR8;1230.778395
2023;22266;1;2;2;2;1;2;2;3;3;TR8;1305.785761
2023;22267;1;2;1;2;1;2;1;5;6;TR8;1867.443343
2023;22268;1;2;2;2;1;2;1;4;4;TR8;435.5646949
2023;22269;1;2;2;2;1;2;1;3;4;TR8;316.55359
2023;22271;1;2;2;2;1;2;1;4;5;TR8;1136.147674
2023;22272;1;2;2;2;1;2;2;1;2;TR8;1134.549479
2023;22274;1;2;2;2;1;2;2;2;2;TR8;1134.549479
2023;22275;1;2;2;2;1;2;1;2;2;TR8;1134.549479
2023;22276;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22277;1;2;1;2;1;2;1;4;3;TR8;1405.03368
2023;22278;1;2;2;2;1;2;1;1;2;TR8;1134.549479
2023;22279;1;2;2;2;1;2;1;2;2;TR8;1134.549479
2023;22281;1;2;2;2;1;2;1;3;4;TR8;1749.699419
2023;22282;1;2;2;1;1;2;1;3;4;TR8;1709.295239
2023;22283;1;2;2;2;1;2;2;1;2;TR8;1148.152021
2023;22284;1;2;2;2;1;2;1;1;2;TR8;1148.152021
2023;22285;1;2;2;2;1;2;1;1;3;TR8;1459.93062
2023;22286;1;2;2;2;1;2;1;3;2;TR8;1403.629088
2023;22287;1;2;2;2;1;2;2;1;2;TR8;1245.823479
2023;22288;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22289;1;2;2;2;1;2;1;5;4;TR8;2027.716839
2023;22291;1;2;2;1;1;1;1;1;2;TR8;1245.823479
2023;22292;1;2;2;2;1;2;2;1;1;TR8;1441.662146
2023;22293;1;2;2;2;1;2;2;1;1;TR8;1555.782838
2023;22294;1;2;2;2;1;2;1;1;2;TR8;1134.549479
2023;22296;1;1;2;1;1;1;1;4;6;TR8;1637.555583
2023;22297;1;2;2;2;1;2;99;1;1;TR8;1555.782838
2023;22301;1;2;2;2;1;2;1;1;1;TR8;1441.662146
2023;22302;1;1;2;2;1;2;1;1;3;TR8;865.6332573
2023;22303;1;2;2;2;1;2;2;2;3;TR8;1661.916875
2023;22304;1;2;2;2;1;2;2;1;2;TR8;1245.823479
2023;22305;1;2;2;2;1;2;1;1;2;TR8;1148.152021
2023;22306;1;1;2;2;1;1;1;3;2;TR8;1549.898185
2023;22307;1;2;2;2;1;2;1;3;3;TR8;1315.97756
2023;22309;1;2;2;2;1;2;1;4;3;TR8;827.9699374
2023;22311;1;2;2;2;1;2;1;2;2;TR8;1134.549479
2023;22312;1;2;2;2;1;2;1;1;1;TR8;1555.782838
2023;22313;1;2;2;2;1;2;1;1;2;TR8;1245.699219
2023;22314;1;2;2;2;1;2;1;4;2;TR8;1290.398831
2023;22315;1;2;2;2;1;2;2;1;1;TR8;1540.987701
2023;22316;1;2;2;2;1;2;1;1;2;TR8;1231.06379
2023;22317;1;2;2;2;1;2;1;1;1;TR8;1828.149912
2023;22318;1;2;2;2;1;2;1;1;2;TR8;1206.997713
2023;22319;1;1;2;2;1;1;1;2;2;TR8;1148.152021
2023;22321;1;2;2;1;1;1;1;3;4;TR8;1607.664425
2023;22322;1;2;1;2;1;2;1;5;5;TR8;2176.68132
2023;22323;1;2;2;2;1;1;1;5;4;TR8;1854.597527
2023;22324;1;2;2;2;1;2;2;1;1;TR8;1555.782838
2023;22325;1;2;2;2;1;2;1;2;1;TR8;1828.149912
2023;22327;1;2;2;2;1;2;1;3;4;TR8;1150.794865
2023;22329;1;1;2;2;1;2;1;4;7;TR8;3067.64112
2023;22331;1;2;2;2;1;2;1;1;3;TR8;1621.639773
2023;22332;1;2;2;2;2;2;2;1;1;TR8;1761.128801
2023;22334;1;2;2;2;1;2;1;1;2;TR8;1423.656251
2023;22335;1;2;2;2;1;2;1;4;6;TR8;3111.564123
2023;22337;1;2;2;2;1;2;1;3;2;TR8;1574.780366
2023;22341;1;2;2;2;1;2;1;2;2;TR8;1134.549479
2023;22342;1;2;2;1;1;1;1;4;2;TR8;1188.218195
2023;22344;1;2;1;1;1;1;1;2;3;TR8;1488.108647
2023;22345;1;2;1;2;1;1;1;4;1;TR8;1962.289929
2023;22348;1;2;2;2;1;2;1;4;2;TR8;1403.629088
2023;22349;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22352;1;2;2;2;1;2;1;3;2;TR8;756.17129
2023;22353;1;2;2;2;1;2;2;1;3;TR8;1441.423151
2023;22354;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22355;1;2;2;2;1;2;2;2;2;TR8;1057.237949
2023;22356;1;2;2;2;1;2;1;5;1;TR8;1523.278594
2023;22357;1;2;2;2;1;2;2;2;2;TR8;1331.669601
2023;22358;1;2;2;2;1;2;1;1;1;TR8;1555.782838
2023;22359;1;2;2;2;1;2;1;2;2;TR8;1134.549479
2023;22361;1;2;2;2;1;2;1;2;2;TR8;1339.266893
2023;22362;1;2;2;2;1;2;1;3;3;TR8;1445.968911
2023;22363;1;2;2;2;1;2;1;1;3;TR8;1543.111139
2023;22365;1;2;2;2;1;2;1;1;1;TR8;1555.782838
2023;22366;1;2;2;2;1;2;1;1;1;TR8;1555.782838
2023;22367;1;2;2;2;2;2;2;2;2;TR8;1339.266893
2023;22368;1;2;2;2;1;2;1;2;3;TR8;1618.663311
2023;22369;1;2;2;2;1;2;1;1;1;TR8;1828.149912
2023;22371;1;2;2;2;1;2;2;1;2;TR8;1245.699219
2023;22372;1;2;2;2;1;2;1;3;2;TR8;1134.549479
2023;22373;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22374;1;2;2;2;1;2;1;1;3;TR8;1493.947972
2023;22375;1;2;2;2;1;2;1;1;2;TR8;1202.650553
2023;22376;1;2;2;2;2;2;2;1;2;TR8;1134.549479
2023;22379;1;2;2;2;1;2;1;4;3;TR8;1342.54251
2023;22381;1;1;1;1;1;1;1;3;2;TR8;1339.266893
2023;22382;1;2;2;2;1;2;1;1;3;TR8;1120.656228
2023;22383;1;2;2;2;1;2;1;1;4;TR8;1251.594478
2023;22384;1;2;2;2;1;2;1;1;1;TR8;1828.149912
2023;22385;1;2;2;2;1;2;1;5;2;TR8;1514.466112
2023;22386;1;2;2;2;1;2;1;1;1;TR8;1828.149912
2023;22389;1;1;1;2;1;2;1;1;1;TR8;1441.662146
2023;22392;1;2;2;2;1;1;1;5;3;TR8;907.8186676
2023;22393;1;2;2;2;1;2;1;4;1;TR8;1692.531771
2023;22394;1;2;2;2;1;2;1;3;4;TR8;923.24295
2023;22395;1;2;2;1;1;1;1;4;3;TR8;898.8254385
2023;22396;1;2;2;2;1;1;1;1;2;TR8;1559.587876
2023;22397;1;1;2;2;1;2;1;5;2;TR8;1769.313772
2023;22399;1;2;2;2;1;2;1;3;4;TR8;650.3308794
2023;22401;1;2;2;2;1;2;2;1;1;TR8;1540.987701
2023;22402;1;1;2;2;1;2;1;3;1;TR8;1441.662146
2023;22404;1;2;2;2;1;2;1;1;2;TR8;1231.06379
2023;22405;1;2;2;2;1;2;2;2;1;TR8;1328.637111
2023;22406;1;2;2;2;1;1;1;3;3;TR8;1106.382004
2023;22407;1;2;2;2;1;2;2;1;1;TR8;1441.662146
2023;22409;1;2;2;2;1;1;2;1;2;TR8;1245.823479
2023;22411;1;2;2;2;1;2;1;1;1;TR8;1328.637111
2023;22412;1;2;2;2;1;2;1;1;2;TR8;1066.791414
2023;22413;1;2;2;2;1;1;1;1;6;TR8;2592.830253
2023;22414;1;2;2;2;1;2;2;1;3;TR8;1160.60997
2023;22415;1;2;2;2;1;2;1;1;2;TR8;1134.549479
2023;22416;1;2;2;2;1;2;1;1;2;TR8;1566.612406
2023;22417;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22418;1;2;2;1;1;1;1;4;6;TR8;2650.102207
2023;22419;1;2;2;2;1;2;1;1;6;TR8;2318.201784
2023;22421;1;2;2;2;1;2;1;2;3;TR8;689.9839147
2023;22422;1;2;1;2;1;2;1;2;4;TR8;1611.724132
2023;22423;1;2;2;1;1;2;1;3;4;TR8;1245.165874
2023;22424;1;2;2;2;1;2;1;3;1;TR8;1555.782838
2023;22425;1;2;1;2;1;2;1;1;4;TR8;1394.158862
2023;22426;1;2;2;2;1;2;1;2;2;TR8;1148.152021
2023;22427;1;2;2;2;1;2;1;1;7;TR8;2018.871322
2023;22428;1;2;2;1;1;1;1;2;4;TR8;830.918655
2023;22429;1;2;2;2;1;2;1;2;4;TR8;1318.950525
2023;22432;1;2;2;1;1;2;1;3;4;TR8;1361.62878
2023;22434;1;2;1;2;1;1;1;4;3;TR8;1488.108647
2023;22435;1;2;1;1;1;2;1;2;4;TR8;1293.166192
2023;22436;1;2;2;2;1;1;1;4;2;TR8;1403.629088
2023;22437;1;2;1;1;1;1;1;5;4;TR8;1301.415126
2023;22438;1;2;2;2;1;2;1;1;3;TR8;1575.526905
2023;22439;1;1;2;2;1;2;1;3;2;TR8;1403.629088
2023;22441;1;2;1;2;1;2;1;1;2;TR8;1837.426052
2023;22442;1;2;2;2;1;2;1;3;2;TR8;1134.549479
2023;22443;1;2;2;2;1;2;1;2;2;TR8;1339.266893
2023;22445;1;2;2;2;1;1;1;1;2;TR8;1148.152021
2023;22446;1;2;2;2;1;2;1;1;1;TR8;1540.987701
2023;22447;1;2;2;2;1;1;1;5;1;TR8;1328.637111
2023;22448;1;2;2;2;1;2;1;1;4;TR8;2002.239799
2023;22449;1;2;2;2;1;1;1;4;2;TR8;1403.629088
2023;22451;1;2;2;2;1;2;1;4;5;TR8;2679.460662
2023;22452;1;2;2;2;1;2;1;3;6;TR8;2724.009176
2023;22453;1;2;2;2;1;2;2;1;1;TR8;1540.987701
2023;22454;1;2;2;1;1;2;1;4;3;TR8;1513.619038
2023;22455;1;2;2;2;1;2;2;1;2;TR8;1231.06379
2023;22456;1;2;2;2;1;2;2;1;2;TR8;1148.152021
2023;22458;1;2;2;2;1;2;1;1;2;TR8;1147.175491
2023;22459;1;2;2;2;1;2;2;1;1;TR8;1328.637111
2023;22461;1;2;2;2;1;2;1;1;1;TR8;1540.987701
2023;22463;1;2;2;2;1;2;2;1;2;TR8;1245.823479
2023;22464;1;2;2;2;1;2;1;2;1;TR8;1540.987701
2023;22465;1;2;2;2;1;2;2;1;2;TR8;1134.549479
2023;22466;1;2;1;1;1;1;1;2;8;TR8;1775.858328
2023;22468;1;2;2;2;1;2;99;1;2;TR8;1057.237949
2023;22469;1;2;2;2;1;2;1;1;1;TR8;1540.987701
2023;22471;1;2;2;2;1;2;1;2;1;TR8;1523.278594
2023;22472;1;2;2;1;1;2;1;1;6;TR8;2397.159717
2023;22473;1;2;1;1;1;1;1;2;1;TR8;1540.987701
2023;22474;1;2;2;2;1;2;1;4;2;TR8;1134.549479
2023;22476;1;2;2;1;1;2;1;1;2;TR8;1217.3518
2023;22477;1;2;2;1;1;2;1;1;4;TR8;1425.012675
2023;22479;1;2;2;2;1;2;1;1;2;TR8;1339.266893
2023;22481;1;2;2;2;1;2;2;1;1;TR8;1328.637111
2023;22482;1;1;2;2;1;2;1;4;2;TR8;1245.823479
2023;22483;1;2;2;2;1;2;1;1;1;TR8;1540.987701
2023;22484;1;2;2;2;1;2;1;1;2;TR8;1148.152021
2023;22485;1;2;2;1;1;1;1;2;4;TR8;1672.286252
2023;22486;1;2;2;2;1;2;1;4;4;TR8;1553.064169
2023;22488;1;2;2;2;1;2;1;4;4;TR8;1825.39931
2023;22489;1;2;2;2;1;1;1;4;4;TR8;1683.260408
2023;22491;1;1;2;2;1;2;1;2;4;TR8;1951.612444
2023;22493;1;2;2;2;1;1;1;1;3;TR8;1595.777389
2023;22494;1;2;2;2;1;2;2;1;1;TR8;1828.149912
2023;22495;1;2;2;2;1;2;1;4;12;TR8;2660.769328
2023;22496;1;2;2;2;1;2;1;5;5;TR8;2219.71817
2023;22497;1;2;1;1;1;1;1;3;6;TR8;3172.429493
2023;22498;1;2;2;2;1;2;1;1;1;TR8;1540.987701
2023;22499;1;2;2;2;1;1;1;4;2;TR8;1339.266893
2023;22501;1;2;1;2;1;1;1;3;4;TR8;1753.935817
2023;22502;1;2;2;2;1;2;1;1;1;TR8;1555.782838
2023;22503;1;2;2;2;1;1;1;3;2;TR8;615.7506266
2023;22504;1;2;2;2;1;2;1;2;3;TR8;1513.619038
2023;22505;1;2;1;2;1;1;1;5;3;TR8;827.9699374
2023;22507;1;2;1;1;1;1;1;3;4;TR8;1363.421338
2023;22508;1;2;2;2;1;2;2;1;1;TR8;1555.782838
2023;22511;1;2;2;2;1;2;1;3;4;TR8;1312.175957
2023;22512;1;2;2;2;1;2;1;1;1;TR8;1328.637111
2023;22513;1;2;2;2;1;2;1;2;4;TR8;1914.104951
2023;22514;1;2;2;2;1;2;1;5;3;TR8;1595.777389
2023;22515;1;2;2;2;1;2;1;1;3;TR8;1476.395926
2023;22516;1;2;2;2;1;2;1;2;3;TR8;1727.686837
2023;22517;1;2;2;2;1;2;1;1;2;TR8;1260.634377
2023;22518;1;2;2;2;1;2;1;2;2;TR8;1245.823479
2023;22519;1;2;2;2;1;2;1;3;2;TR8;1532.557328
2023;22523;1;1;2;2;1;2;1;3;3;TR8;1170.33725
2023;22527;1;2;2;2;1;2;1;1;6;TR8;1874.624201
2023;22528;1;2;2;2;1;2;1;1;1;TR8;1866.939405
2023;22531;1;2;2;2;1;2;2;1;2;TR8;1245.699219
2023;22533;1;2;2;2;1;2;1;1;2;TR8;1148.152021
2023;22534;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22535;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22536;1;2;2;2;1;2;1;1;2;TR8;1148.152021
2023;22539;1;2;2;2;1;1;1;2;3;TR8;1405.03368
2023;22541;1;2;2;2;1;2;1;1;1;TR8;1441.662146
2023;22544;1;1;1;1;1;2;1;1;2;TR8;1339.266893
2023;22545;1;2;1;2;1;2;1;3;3;TR8;1014.300012
2023;22546;1;2;2;2;1;1;1;4;2;TR8;1442.903846
2023;22547;1;2;1;1;1;1;1;4;3;TR8;1325.319316
2023;22548;1;2;1;1;1;1;1;3;4;TR8;2115.614634
2023;22549;1;2;2;2;1;2;1;2;2;TR8;1411.930089
2023;22551;1;2;2;2;1;2;2;1;2;TR8;1134.549479
2023;22552;1;2;2;2;1;2;2;1;1;TR8;1540.987701
2023;22553;1;2;2;2;1;2;1;1;2;TR8;1611.124912
2023;22554;1;2;2;2;1;2;1;4;2;TR8;1134.549479
2023;22555;1;2;2;2;1;2;1;3;1;TR8;1540.987701
2023;22558;1;2;2;2;1;2;2;1;2;TR8;1134.549479
2023;22559;1;2;2;2;1;2;2;1;2;TR8;1134.549479
2023;22561;1;2;2;2;1;2;1;1;3;TR8;1632.649557
2023;22562;1;2;2;2;1;2;1;1;2;TR8;1174.708832
2023;22563;1;2;2;2;1;2;1;2;3;TR8;1657.512823
2023;22565;1;2;2;2;1;2;1;1;2;TR8;1275.724468
2023;22566;1;2;2;2;1;2;1;1;2;TR8;1260.610533
2023;22569;1;2;2;2;1;2;1;3;2;TR8;1367.848656
2023;22571;1;2;2;2;1;2;2;1;2;TR8;1148.152021
2023;22572;1;2;2;2;1;2;1;4;4;TR8;2458.200238
2023;22575;1;2;2;2;1;2;1;1;2;TR8;1148.152021
2023;22576;1;2;2;2;1;2;1;1;1;TR8;1700.333855
2023;22577;1;2;2;2;1;2;1;1;5;TR8;1648.682791
2023;22579;1;2;2;2;1;2;1;1;2;TR8;1134.549479
2023;22581;1;2;2;2;1;2;1;5;5;TR8;1199.028447
2023;22582;1;2;1;2;1;1;1;2;2;TR8;1344.560211
2023;22583;1;2;2;2;1;2;1;1;2;TR8;1148.152021
2023;22584;1;2;1;1;1;2;1;1;4;TR8;1683.260408
2023;22585;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22586;1;2;2;2;1;2;2;1;3;TR8;1156.357152
2023;22587;1;2;2;2;1;2;2;1;2;TR8;1148.152021
2023;22588;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22589;1;2;2;2;1;2;2;1;2;TR8;1134.549479
2023;22592;1;2;2;2;1;2;2;1;2;TR8;1245.823479
2023;22593;1;2;2;1;1;2;1;5;2;TR8;1187.962971
2023;22595;1;2;2;2;1;2;1;3;4;TR8;1759.024681
2023;22596;1;2;2;2;1;2;1;1;3;TR8;967.0628022
2023;22597;1;2;2;2;1;1;1;5;2;TR8;1339.266893
2023;22598;1;2;2;2;1;2;1;5;2;TR8;1889.529675
2023;22599;1;2;1;2;1;1;1;5;3;TR8;1588.614857
2023;22602;1;2;2;2;1;2;1;2;7;TR8;2033.332024
2023;22604;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22606;1;2;2;2;1;2;1;3;4;TR8;1309.85627
2023;22607;1;2;2;2;1;2;2;1;1;TR8;1540.987701
2023;22608;1;2;2;2;1;2;1;3;4;TR8;1425.374667
2023;22611;1;2;2;2;1;2;2;1;1;TR8;1441.662146
2023;22612;1;2;2;2;1;2;1;1;2;TR8;1134.549479
2023;22614;1;2;2;2;1;2;1;4;5;TR8;1786.266598
2023;22615;1;2;1;2;1;2;1;3;6;TR8;2034.858228
2023;22616;1;2;1;1;1;2;1;1;4;TR8;1616.789236
2023;22618;1;2;2;2;1;2;1;1;1;TR8;1441.662146
2023;22619;1;2;2;2;1;2;1;1;3;TR8;1270.794832
2023;22621;1;2;2;2;1;2;1;2;2;TR8;1134.549479
2023;22622;1;2;2;2;1;2;1;2;3;TR8;1270.794832
2023;22623;1;2;2;2;1;2;1;2;2;TR8;1134.549479
2023;22624;1;2;2;2;1;2;1;1;2;TR8;537.0712466
2023;22626;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22627;1;2;2;2;1;2;1;1;2;TR8;1245.823479
2023;22631;1;2;2;2;1;2;1;1;2;TR8;1134.549479
2023;22632;1;2;1;2;1;1;1;4;6;TR8;3954.477668
2023;22633;1;2;2;2;1;2;1;4;9;TR8;2657.27432
2023;22634;1;2;1;2;1;2;1;3;5;TR8;1227.837835
2023;22636;1;2;2;2;1;2;1;5;3;TR8;1703.66267
2023;22637;1;2;1;1;1;2;1;5;5;TR8;1303.480857
2023;22638;1;2;1;2;1;2;1;4;6;TR8;2721.674407
2023;22639;1;1;1;2;1;2;1;3;3;TR8;1584.124585
2023;22641;1;2;2;2;1;2;1;5;3;TR8;1513.619038
2023;22642;1;2;2;2;1;2;1;1;7;TR8;2661.421909
